Country Name,country_code,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Cape Colony/ South Africa ,ZAF,0.022287348,0.02374968,0.024164465,0.019006618,0.016213502,0.014510502,0.011919486,0.014965015,0.024737613,0.028704888,0.031947468,0.031774691,0.034188174,0.028333261,0.027242969,0.025917648,0.027239884,0.017908938,0.018002156,0.017291791,0.010918195,0.006312397,0.002224926,-5.37E-05,-0.003170544,0.005520069,0.009808111,0.007943706,-0.002997775,-0.002174389,-0.018118497,-0.026785073,-0.020520721,-0.00729903,-0.011249286,-0.008774646,-0.010255137,-0.017718484,-0.022749649,-0.019522789,-0.009971181,0.002032021,0.013049026,0.013035934,0.012262128,0.014597226,0.01192963,0.014354081,0.019900622,0.024812867,0.02752029,0.033614375,0.037700898,0.039465844
Sudan ,SDN,0.020130307,0.031135412,0.018411743,0.017236632,0.03050977,0.02450429,0.004130504,0.020521167,0.006486958,-0.017763452,-0.007794361,-0.010093617,-0.029398055,-0.011978075,0.001984114,-0.020334471,-0.005038531,-0.003381189,-0.033098765,-0.02675072,0.004876185,0.02494855,0.058276118,0.072774082,0.028096372,0.004664034,-0.024974878,-0.02961442,-0.028571095,-0.016271055,-0.03027504,-0.025781194,-0.04220923,-0.034433075,-0.007360207,-0.009943873,-0.000782224,-0.016428155,-0.010339348,-0.020973686,0.003020418,-6.97E-05,0.114386093,0.15036794,0.191624306,0.215652943,0.218342052,0.119049818,0.090682911,0.061898964,0.042378344,0.050781151,0.062795038,0.051235074
Swaziland,SWZ,0.019132509,0.015159764,0.01624086,0.013856127,0.01383835,0.033466617,0.050501861,0.083204849,0.089174341,0.106751462,0.110259454,0.092786312,0.070796996,0.048801155,0.028720773,0.052418439,0.046927652,0.051868707,0.072843619,0.086703884,0.038763144,0.041743664,0.023618135,0.017502278,-0.00181654,-0.005316208,0.000756526,0.005956701,0.000973833,0.001309329,0.008217659,0.001047031,0.004551295,-0.003710548,0.003292142,-0.005042594,-0.008908287,-0.022678584,-0.008314024,-0.006782129,0.002621383,0.009412273,0.017593639,0.019412794,0.017341375,0.01290017,0.0115327,0.012643142,0.014202343,0.014447872,0.017238046,0.022154199,0.025674061,0.027418319
Tanzania ,TZA,0.016513315,-0.005367257,-0.005107218,0.003394647,-0.003094455,-0.000330193,-0.0055379,0.006630738,0.016771977,0.017388927,0.016017464,0.042900419,0.032746345,0.030391473,0.023030412,0.02716181,0.010815624,0.015491082,0.011103465,0.011900523,0.010985176,0.016945567,0.00995442,0.009955809,0.008455544,0.000215093,-0.015639013,-0.01838019,-0.024788552,-0.022739597,-0.025139004,-0.016952733,-0.01036852,-0.00173715,-9.52E-05,0.007553494,0.005731026,-0.002284665,-0.008298604,-0.01331529,-0.013810375,-0.007686454,-0.000932779,0.004761557,0.010374023,0.013190791,0.014198459,0.019908284,0.025793086,0.034156014,0.039262887,0.04083707,0.040964193,0.042386602
Togo,TGO,0.015753404,0.015355761,0.014923328,0.01445996,0.014106851,0.02366695,0.029232749,0.028875467,0.030975945,0.050997218,0.059533333,0.063832468,0.067172873,0.067147979,0.060065935,0.029125331,0.025724119,0.022274935,0.004583528,-0.006995128,-0.00371255,-0.018315479,-0.014590157,0.012947634,0.01622664,0.00764741,-0.005564293,-0.025859943,-0.05731643,-0.064860463,-0.049348806,-0.032188562,-0.022136477,-0.002612527,-0.001272767,-0.012293713,-0.019416541,-0.029638025,-0.064238688,-0.035064257,-0.02426109,-0.007269049,-0.010266068,0.014138553,-0.016668872,-0.027974224,-0.040870176,-0.02037312,-0.005566501,-0.006475642,-0.00016834,0.006380669,0.001330348,-0.006561973
Tunisia ,TUN,0.008720178,0.020344105,-0.01018059,0.007562392,-0.005169229,0.028953605,0.032524686,0.035400015,0.037959246,0.054775893,0.042454087,0.028730227,0.030813586,0.022047362,0.020663856,0.020222414,0.036847741,0.073377901,0.050620007,0.058908277,0.060111567,0.053251291,0.025380514,0.039881812,0.037114376,0.037726405,0.033518134,0.026692438,0.023907794,0.017600579,0.014368526,0.000462198,0.01359546,0.003914572,0.005351883,0.01078213,0.022966648,0.026232934,0.03131809,0.030938255,0.020889895,0.028126722,0.024596222,0.031265148,0.038042236,0.042922813,0.039112619,0.032203207,0.033531237,0.033560911,0.033102795,0.034850412,0.044070535,0.042256327
Uganda ,UGA,-0.004427084,0.014456182,0.010558578,0.002967715,0.015632743,0.011950647,-0.0011666,-0.001840334,0.018515643,0.023137529,0.01787639,0.032135713,0.034463449,0.017165171,0.023369508,0.021722886,0.015912301,0.008361333,0.004126817,-0.01495456,-0.021036388,-0.02511092,-0.024357515,-0.035393355,-0.058151651,-0.060142207,-0.054179729,-0.042260761,-0.018070496,-0.014294245,-0.005696778,-0.014634364,-0.020593604,-0.023317617,0.006881673,0.010188337,0.013320734,0.007479531,0.010319129,0.009311656,0.024755057,0.040402645,0.046832187,0.039431053,0.043455644,0.03145966,0.026838387,0.030585909,0.035752481,0.0327514,0.0387871,0.043270022,0.045137029,0.047671498
Congo-Kinshasa,COD,0.0518683,0.042175624,0.030227046,0.012639061,0.007326365,0.003860594,-0.031931599,-0.002116461,0.012130422,3.57E-05,-0.002667158,0.033147722,-0.007870508,-0.009760206,0.011690444,0.008113308,0.00698037,0.009855612,0.018731147,0.007796161,-0.002035902,-0.025951559,-0.025400295,-0.053074611,-0.060494576,-0.046907638,-0.030924487,-0.032732036,-0.017648936,-0.005904688,-0.009575215,-0.005738954,-0.000276573,-0.003135804,-0.015911444,-0.021959763,-0.048598769,-0.074429753,-0.102224887,-0.108627152,-0.104643679,-0.0882911,-0.074576442,-0.048422178,-0.048463215,-0.061129549,-0.064791434,-0.051163361,-0.038328243,-0.016843366,0.012564891,0.02811577,0.033820203,0.034587146
Zambia ,ZMB,0.021681466,0.03157225,0.02716871,0.008721605,0.034507051,0.054611303,0.031504054,0.020593559,0.030508123,0.017240734,0.036350771,0.024037159,0.041128984,0.039039179,0.011764685,-0.013297874,-0.002683222,-0.000403127,-0.005609084,0.010769482,-0.006107302,0.005462489,-0.02176863,-0.018500749,-0.039614632,-0.026366337,-0.026567087,-0.023826381,-0.03062593,-0.026393179,-0.029583202,-0.040395739,-0.029619972,-0.012597398,-0.008879433,0.005705996,0.004496821,0.004860538,-0.006421164,-0.035552489,-0.056709881,-0.042253621,-0.04005155,-0.043726646,-0.012018444,-0.000163408,-0.00484059,-0.004446459,0.010033256,0.016871798,0.021194382,0.024415012,0.029858866,0.030275902
Zimbabwe,ZWE,0.028937419,0.043216892,0.049783794,0.03596766,0.036792969,0.030159964,0.013888758,0.003258761,-0.001183775,0.006042434,0.00953378,0.0024705,0.015632912,0.020897226,0.026337915,0.05451102,0.069433658,0.070052242,0.07459481,0.056218048,0.017961211,0.000565077,-0.030240858,-0.029602496,-0.032385813,-0.01566458,0.007275559,0.028458661,0.022084121,0.013856183,0.006070798,-0.012458239,-0.021906719,-0.007203802,0.010706935,0.003014314,0.013411975,0.00038237,-0.010663538,-0.007708164,-0.006847624,0.000602345,0.023831576,0.022124331,0.003190864,-0.012313065,-0.025047891,-0.044596378,-0.076439989,-0.077855466,-0.071547987,-0.079071801,-0.065810334,-0.068429705
